string,difficulty,SE,HoDoKu,print_date,day_of_week
3.00E+80,medium,2.3,596,2021-09-26,Sunday
9.40E+78,hard,2.8,570,2021-09-26,Sunday
8.90E+80,easy,1.2,310,2023-01-04,Wednesday
9.00E+77,medium,2.3,626,2023-01-04,Wednesday
2.00E+71,hard,2.3,676,2023-01-04,Wednesday
3.96E+80,easy,1.2,304,2021-02-24,Wednesday
5.01E+79,medium,3.4,764,2021-02-24,Wednesday
5.08E+76,hard,2.3,556,2021-02-24,Wednesday
3.01E+80,easy,1.2,304,2021-05-11,Tuesday
1.01E+74,medium,2.3,526,2021-05-11,Tuesday
2.00E+80,hard,3.4,790,2021-05-11,Tuesday
7.60E+79,easy,1.2,310,2023-07-14,Friday
8.04E+75,medium,3.4,668,2023-07-14,Friday
2.00E+73,hard,2.3,670,2023-07-14,Friday
9.11E+80,easy,1.2,304,2023-10-05,Thursday
7.80E+76,medium,1.7,474,2023-10-05,Thursday
4.90E+74,hard,2.3,650,2023-10-05,Thursday
2.00E+79,easy,1.2,304,2023-06-07,Wednesday
6.07E+79,medium,3.4,746,2023-06-07,Wednesday
6.00E+79,hard,3,634,2023-06-07,Wednesday
4.87E+80,easy,1.2,316,2023-10-12,Thursday
9.00E+80,medium,2.8,804,2023-10-12,Thursday
3.00E+78,hard,3.4,870,2023-10-12,Thursday
9.65E+80,easy,1.2,310,2022-06-04,Saturday
2.00E+77,medium,2,524,2022-06-04,Saturday
9.80E+79,hard,2.3,806,2022-06-04,Saturday
6.02E+79,easy,1.2,304,2023-05-10,Wednesday
8.90E+80,medium,2,660,2023-05-10,Wednesday
4.18E+79,hard,2.3,590,2023-05-10,Wednesday
8.93E+78,easy,1.2,304,2022-02-13,Sunday
9.10E+79,medium,2,576,2022-02-13,Sunday
5.00E+78,hard,2.3,542,2022-02-13,Sunday
6.05E+79,easy,1.2,304,2021-06-08,Tuesday
4.01E+76,medium,2.3,576,2021-06-08,Tuesday
1.00E+77,hard,2.3,530,2021-06-08,Tuesday
6.40E+80,easy,1.2,310,2022-08-05,Friday
3.01E+80,medium,2,590,2022-08-05,Friday
3.04E+76,hard,2.3,570,2022-08-05,Friday
8.02E+80,easy,1.2,304,2023-09-08,Friday
9.00E+78,medium,2.3,510,2023-09-08,Friday
9.28E+73,hard,2.3,564,2023-09-08,Friday
1.00E+80,easy,1.2,310,2021-04-14,Wednesday
1.00E+78,medium,2.3,590,2021-04-14,Wednesday
6.00E+79,hard,2.3,624,2021-04-14,Wednesday
5.00E+80,easy,1.2,304,2022-08-09,Tuesday
7.00E+75,medium,3.4,660,2022-08-09,Tuesday
2.00E+79,hard,2.3,520,2022-08-09,Tuesday
8.27E+80,easy,1.2,310,2021-03-27,Saturday
6.75E+80,medium,2.3,536,2021-03-27,Saturday
5.71E+78,hard,2.3,526,2021-03-27,Saturday
1.24E+75,easy,1.5,316,2022-04-08,Friday
8.00E+78,medium,2,540,2022-04-08,Friday
3.89E+75,hard,3,880,2022-04-08,Friday
8.71E+78,easy,1.2,310,2021-03-12,Friday
7.01E+77,medium,2.3,546,2021-03-12,Friday
6.08E+79,hard,3.4,736,2021-03-12,Friday
2.41E+80,easy,1.2,310,2023-09-22,Friday
9.00E+69,medium,2.3,516,2023-09-22,Friday
7.00E+78,hard,2.3,706,2023-09-22,Friday
2.00E+80,easy,1.2,310,2023-03-23,Thursday
3.90E+80,medium,2.3,496,2023-03-23,Thursday
5.30E+80,hard,2.3,594,2023-03-23,Thursday
7.68E+80,easy,1.2,322,2021-04-10,Saturday
6.50E+79,medium,2.3,496,2021-04-10,Saturday
6.51E+79,hard,2.3,896,2021-04-10,Saturday
2.31E+80,easy,1.2,304,2022-04-17,Sunday
1.90E+80,medium,2.3,732,2022-04-17,Sunday
1.04E+78,hard,2.5,820,2022-04-17,Sunday
8.13E+80,easy,1.2,310,2023-11-06,Monday
2.00E+79,medium,2.3,722,2023-11-06,Monday
2.05E+75,hard,2.3,524,2023-11-06,Monday
4.06E+80,easy,1.2,316,2021-01-26,Tuesday
1.49E+73,medium,2,514,2021-01-26,Tuesday
1.08E+77,hard,2.3,754,2021-01-26,Tuesday
5.40E+80,easy,1.2,304,2023-02-26,Sunday
6.24E+79,medium,2,584,2023-02-26,Sunday
8.05E+80,hard,2.3,660,2023-02-26,Sunday
5.40E+80,easy,1.2,310,2023-01-08,Sunday
7.00E+80,medium,2.3,526,2023-01-08,Sunday
4.00E+77,hard,3,522,2023-01-08,Sunday
3.20E+80,easy,1.2,304,2023-08-28,Monday
8.00E+80,medium,3.4,880,2023-08-28,Monday
2.04E+79,hard,4,1136,2023-08-28,Monday
1.00E+79,easy,1.2,310,2021-01-17,Sunday
1.07E+75,medium,2.3,710,2021-01-17,Sunday
9.01E+80,hard,3.4,790,2021-01-17,Sunday
4.06E+80,easy,1.2,310,2022-09-21,Wednesday
9.50E+79,medium,3.4,826,2022-09-21,Wednesday
7.00E+75,hard,2.3,656,2022-09-21,Wednesday
2.48E+80,easy,1.2,310,2022-02-02,Wednesday
4.00E+79,medium,2.3,586,2022-02-02,Wednesday
3.00E+80,hard,2.3,540,2022-02-02,Wednesday
3.00E+79,easy,1.2,310,2021-05-26,Wednesday
5.56E+72,medium,2.3,586,2021-05-26,Wednesday
5.03E+80,hard,3.4,730,2021-05-26,Wednesday
5.10E+79,easy,1.2,304,2023-08-14,Monday
1.00E+78,medium,2.3,530,2023-08-14,Monday
9.07E+80,hard,2.3,594,2023-08-14,Monday
6.74E+80,easy,1.2,316,2021-02-28,Sunday
2.01E+70,medium,2.3,654,2021-02-28,Sunday
9.01E+80,hard,2.3,720,2021-02-28,Sunday
8.06E+78,easy,1.2,310,2023-02-11,Saturday
4.30E+71,medium,2.3,644,2023-02-11,Saturday
6.05E+72,hard,2,526,2023-02-11,Saturday
5.20E+80,easy,1.2,304,2023-11-16,Thursday
5.00E+80,medium,2,574,2023-11-16,Thursday
8.00E+78,hard,3.4,652,2023-11-16,Thursday
2.09E+79,easy,1.2,310,2022-11-06,Sunday
4.82E+80,medium,2.3,554,2022-11-06,Sunday
3.00E+79,hard,2,670,2022-11-06,Sunday
7.10E+80,easy,1.2,304,2021-01-31,Sunday
1.06E+79,medium,2.3,650,2021-01-31,Sunday
8.00E+79,hard,3.4,930,2021-01-31,Sunday
2.08E+80,easy,1.2,304,2023-10-23,Monday
9.00E+79,medium,2.3,570,2023-10-23,Monday
5.01E+78,hard,3.4,940,2023-10-23,Monday
3.90E+79,easy,1.2,304,2022-08-13,Saturday
1.34E+80,medium,2.3,606,2022-08-13,Saturday
2.00E+80,hard,2.3,712,2022-08-13,Saturday
4.86E+80,easy,1.2,304,2021-01-05,Tuesday
1.50E+76,medium,2.3,610,2021-01-05,Tuesday
1.08E+78,hard,3.4,862,2021-01-05,Tuesday
1.06E+80,easy,1.2,304,2022-09-13,Tuesday
3.21E+79,medium,3.4,590,2022-09-13,Tuesday
4.00E+78,hard,3,640,2022-09-13,Tuesday
5.60E+80,easy,1.2,310,2021-03-30,Tuesday
8.00E+80,medium,2.3,580,2021-03-30,Tuesday
5.00E+78,hard,2.8,674,2021-03-30,Tuesday
4.20E+80,easy,1.2,310,2021-11-27,Saturday
7.00E+80,medium,2.3,576,2021-11-27,Saturday
2.09E+77,hard,3.4,1060,2021-11-27,Saturday
1.00E+80,easy,1.2,310,2021-12-27,Monday
5.91E+80,medium,2.3,636,2021-12-27,Monday
1.00E+78,hard,2.8,790,2021-12-27,Monday
5.00E+78,easy,1.2,304,2021-07-27,Tuesday
3.52E+80,medium,1.9,516,2021-07-27,Tuesday
8.01E+79,hard,3.4,876,2021-07-27,Tuesday
4.30E+77,easy,1.2,304,2021-03-14,Sunday
2.00E+77,medium,2.3,554,2021-03-14,Sunday
3.76E+80,hard,3,760,2021-03-14,Sunday
4.81E+78,easy,1.2,304,2021-07-21,Wednesday
4.00E+78,medium,2.3,720,2021-07-21,Wednesday
3.00E+78,hard,3.4,994,2021-07-21,Wednesday
5.00E+80,easy,1.2,310,2023-01-29,Sunday
6.70E+77,medium,3.4,894,2023-01-29,Sunday
7.00E+78,hard,3.4,814,2023-01-29,Sunday
2.92E+80,easy,1.2,316,2021-05-13,Thursday
7.06E+77,medium,2.3,590,2021-05-13,Thursday
1.00E+80,hard,3.4,1156,2021-05-13,Thursday
6.00E+78,easy,1.2,316,2023-06-21,Wednesday
6.07E+79,medium,3.4,676,2023-06-21,Wednesday
9.00E+80,hard,2.3,600,2023-06-21,Wednesday
6.00E+80,easy,1.2,304,2021-05-23,Sunday
2.00E+77,medium,2.3,686,2021-05-23,Sunday
6.08E+72,hard,2.3,504,2021-05-23,Sunday
4.70E+80,easy,1.2,304,2021-05-15,Saturday
7.00E+80,medium,2.3,526,2021-05-15,Saturday
2.07E+78,hard,2,514,2021-05-15,Saturday
2.00E+80,easy,1.2,310,2023-08-23,Wednesday
2.09E+77,medium,1.9,500,2023-08-23,Wednesday
9.43E+79,hard,2.3,590,2023-08-23,Wednesday
7.01E+80,easy,1.2,310,2021-08-21,Saturday
8.10E+80,medium,2.3,652,2021-08-21,Saturday
2.04E+79,hard,4,1136,2021-08-21,Saturday
5.23E+80,easy,1.2,310,2021-10-20,Wednesday
1.80E+80,medium,2.3,592,2021-10-20,Wednesday
6.80E+77,hard,3,770,2021-10-20,Wednesday
1.49E+80,easy,1.2,316,2020-12-13,Sunday
6.19E+80,medium,2.3,500,2020-12-13,Sunday
3.00E+80,hard,3.4,1284,2020-12-13,Sunday
2.50E+80,easy,1.2,304,2023-07-01,Saturday
6.31E+79,medium,2.3,584,2023-07-01,Saturday
6.90E+77,hard,3,630,2023-07-01,Saturday
7.60E+80,easy,1.2,304,2023-11-23,Thursday
3.00E+78,medium,3.4,644,2023-11-23,Thursday
7.80E+79,hard,2.8,794,2023-11-23,Thursday
9.01E+79,easy,1.2,304,2022-12-23,Friday
1.01E+79,medium,3,604,2022-12-23,Friday
9.06E+80,hard,2.3,684,2022-12-23,Friday
2.90E+80,easy,1.2,316,2021-02-10,Wednesday
2.54E+79,medium,2,560,2021-02-10,Wednesday
7.02E+78,hard,3.4,850,2021-02-10,Wednesday
8.02E+79,easy,1.2,304,2022-08-30,Tuesday
1.01E+79,medium,2.3,590,2022-08-30,Tuesday
9.08E+80,hard,3.4,726,2022-08-30,Tuesday
9.17E+79,easy,1.2,304,2023-08-09,Wednesday
8.39E+79,medium,2.3,590,2023-08-09,Wednesday
2.01E+78,hard,2.3,764,2023-08-09,Wednesday
4.00E+80,easy,1.2,310,2022-12-12,Monday
3.00E+80,medium,2.3,570,2022-12-12,Monday
4.00E+78,hard,2,566,2022-12-12,Monday
7.00E+80,easy,1.2,310,2021-03-15,Monday
7.90E+78,medium,2.3,526,2021-03-15,Monday
3.00E+78,hard,3.4,944,2021-03-15,Monday
9.07E+80,easy,1.2,310,2023-11-04,Saturday
2.00E+77,medium,2.3,554,2023-11-04,Saturday
9.51E+80,hard,2.3,654,2023-11-04,Saturday
3.90E+80,easy,1.2,310,2021-10-23,Saturday
1.40E+79,medium,2.3,510,2021-10-23,Saturday
9.00E+79,hard,2.3,524,2021-10-23,Saturday
8.52E+80,easy,1.2,316,2021-11-21,Sunday
7.00E+80,medium,3,570,2021-11-21,Sunday
6.00E+80,hard,2.5,950,2021-11-21,Sunday
2.11E+80,easy,1.2,304,2023-07-12,Wednesday
5.00E+80,medium,2,514,2023-07-12,Wednesday
3.00E+80,hard,3.4,974,2023-07-12,Wednesday
6.01E+80,easy,1.2,310,2022-10-17,Monday
8.03E+79,medium,2.3,510,2022-10-17,Monday
9.00E+80,hard,2.8,774,2022-10-17,Monday
8.09E+79,easy,1.2,310,2021-05-25,Tuesday
7.00E+80,medium,2,530,2021-05-25,Tuesday
1.00E+76,hard,3.4,734,2021-05-25,Tuesday
7.05E+80,easy,1.2,304,2022-09-29,Thursday
7.00E+76,medium,2.3,602,2022-09-29,Thursday
2.95E+80,hard,2,796,2022-09-29,Thursday
8.06E+78,easy,1.2,304,2022-03-14,Monday
2.00E+77,medium,2,510,2022-03-14,Monday
3.06E+79,hard,2,600,2022-03-14,Monday
8.13E+80,easy,1.2,310,2022-06-22,Wednesday
8.00E+80,medium,2.3,524,2022-06-22,Wednesday
6.10E+71,hard,2.8,866,2022-06-22,Wednesday
6.47E+79,easy,1.2,304,2023-07-28,Friday
9.04E+80,medium,3.4,670,2023-07-28,Friday
3.95E+67,hard,2.3,584,2023-07-28,Friday
8.90E+80,easy,1.2,304,2023-01-30,Monday
7.90E+72,medium,2,580,2023-01-30,Monday
2.00E+79,hard,3,780,2023-01-30,Monday
6.04E+80,easy,1.2,316,2021-01-06,Wednesday
3.71E+78,medium,2.3,556,2021-01-06,Wednesday
6.21E+80,hard,2.3,600,2021-01-06,Wednesday
2.36E+77,easy,1.2,316,2021-05-18,Tuesday
2.01E+80,medium,2.3,592,2021-05-18,Tuesday
4.00E+80,hard,3,494,2021-05-18,Tuesday
2.05E+79,easy,1.2,310,2022-08-18,Thursday
9.00E+80,medium,2,524,2022-08-18,Thursday
4.03E+77,hard,2,596,2022-08-18,Thursday
8.71E+78,easy,1.2,310,2021-03-12,Friday
7.01E+77,medium,2.3,546,2021-03-12,Friday
6.08E+79,hard,3.4,736,2021-03-12,Friday
1.00E+80,easy,1.2,304,2021-10-16,Saturday
5.06E+78,medium,2,662,2021-10-16,Saturday
4.00E+80,hard,2.3,620,2021-10-16,Saturday
4.01E+79,easy,1.2,310,2023-10-10,Tuesday
8.00E+80,medium,2.3,542,2023-10-10,Tuesday
3.08E+77,hard,2.3,690,2023-10-10,Tuesday
8.10E+78,easy,1.2,304,2021-01-20,Wednesday
3.90E+80,medium,2.3,496,2021-01-20,Wednesday
3.00E+79,hard,2.3,590,2021-01-20,Wednesday
9.02E+80,easy,1.2,304,2022-02-01,Tuesday
3.00E+76,medium,2,586,2022-02-01,Tuesday
3.00E+80,hard,2.3,580,2022-02-01,Tuesday
3.55E+79,easy,1.2,310,2021-03-18,Thursday
9.00E+79,medium,3.4,792,2021-03-18,Thursday
4.11E+71,hard,2.5,740,2021-03-18,Thursday
4.00E+80,easy,1.2,310,2021-03-11,Thursday
6.53E+70,medium,2.3,582,2021-03-11,Thursday
2.10E+75,hard,3.4,780,2021-03-11,Thursday
2.00E+80,easy,1.2,310,2020-12-06,Sunday
7.05E+78,medium,2.3,546,2020-12-06,Sunday
7.20E+78,hard,2.3,554,2020-12-06,Sunday
2.81E+80,easy,1.2,304,2022-08-29,Monday
7.00E+80,medium,2.3,526,2022-08-29,Monday
2.06E+71,hard,3,614,2022-08-29,Monday
2.53E+80,easy,1.2,316,2022-01-09,Sunday
6.03E+79,medium,3.4,586,2022-01-09,Sunday
3.80E+77,hard,2.3,654,2022-01-09,Sunday
2.05E+80,easy,1.2,304,2021-02-01,Monday
1.06E+78,medium,2.3,526,2021-02-01,Monday
8.74E+79,hard,2.8,748,2021-02-01,Monday
8.09E+78,easy,1.2,310,2021-12-31,Friday
7.00E+79,medium,2.3,516,2021-12-31,Friday
4.00E+80,hard,3.4,644,2021-12-31,Friday
5.40E+80,easy,1.2,304,2022-07-22,Friday
4.10E+80,medium,2.3,516,2022-07-22,Friday
4.06E+79,hard,2,604,2022-07-22,Friday
8.03E+78,easy,1.2,304,2023-05-08,Monday
3.00E+77,medium,2.3,566,2023-05-08,Monday
7.60E+76,hard,3,950,2023-05-08,Monday
8.52E+80,easy,1.2,316,2022-02-14,Monday
7.02E+77,medium,3,640,2022-02-14,Monday
3.00E+80,hard,3.4,794,2022-02-14,Monday
8.70E+80,easy,1.2,304,2022-04-24,Sunday
1.00E+79,medium,2.3,570,2022-04-24,Sunday
6.00E+79,hard,3,634,2022-04-24,Sunday
2.70E+78,easy,1.2,304,2021-06-20,Sunday
1.00E+80,medium,2,740,2021-06-20,Sunday
1.00E+78,hard,2.3,644,2021-06-20,Sunday
9.05E+80,easy,1.2,304,2021-05-02,Sunday
2.50E+80,medium,2.3,510,2021-05-02,Sunday
4.01E+78,hard,3.4,730,2021-05-02,Sunday
8.69E+80,easy,1.2,304,2022-12-07,Wednesday
3.01E+79,medium,3,814,2022-12-07,Wednesday
3.80E+76,hard,2.3,620,2022-12-07,Wednesday
4.58E+80,easy,1.2,304,2022-07-27,Wednesday
8.05E+78,medium,2.3,526,2022-07-27,Wednesday
4.00E+79,hard,2.3,520,2022-07-27,Wednesday
9.10E+80,easy,1.2,304,2021-01-30,Saturday
5.04E+79,medium,2,520,2021-01-30,Saturday
5.00E+78,hard,2.3,554,2021-01-30,Saturday
5.21E+80,easy,1.2,304,2020-11-26,Thursday
9.00E+78,medium,2.3,510,2020-11-26,Thursday
5.81E+79,hard,2,600,2020-11-26,Thursday
3.86E+79,easy,1.2,304,2023-06-11,Sunday
4.00E+74,medium,2.3,610,2023-06-11,Sunday
9.10E+78,hard,3,640,2023-06-11,Sunday
8.61E+79,easy,1.2,304,2022-12-18,Sunday
1.06E+79,medium,2.3,714,2022-12-18,Sunday
8.10E+77,hard,3,864,2022-12-18,Sunday
8.67E+77,easy,1.2,310,2021-06-11,Friday
3.01E+77,medium,2.3,530,2021-06-11,Friday
6.40E+78,hard,3,500,2021-06-11,Friday
6.24E+78,easy,1.2,304,2021-02-23,Tuesday
4.00E+77,medium,2.3,514,2021-02-23,Tuesday
8.00E+76,hard,2.3,534,2021-02-23,Tuesday
5.06E+80,easy,1.2,310,2021-03-28,Sunday
9.02E+80,medium,2.3,674,2021-03-28,Sunday
8.60E+77,hard,2.3,654,2021-03-28,Sunday
2.36E+77,easy,1.2,316,2021-05-18,Tuesday
2.01E+80,medium,2.3,592,2021-05-18,Tuesday
4.00E+80,hard,3,494,2021-05-18,Tuesday
3.01E+78,easy,1.2,310,2023-04-09,Sunday
4.70E+77,medium,2.3,520,2023-04-09,Sunday
9.40E+78,hard,2.3,590,2023-04-09,Sunday
6.04E+80,easy,1.2,316,2021-01-06,Wednesday
3.71E+78,medium,2.3,556,2021-01-06,Wednesday
6.21E+80,hard,2.3,600,2021-01-06,Wednesday
9.50E+78,easy,1.2,310,2023-09-16,Saturday
1.03E+80,medium,2.3,526,2023-09-16,Saturday
9.03E+73,hard,2.3,596,2023-09-16,Saturday
2.05E+79,easy,1.2,316,2021-02-07,Sunday
5.00E+74,medium,2,726,2021-02-07,Sunday
1.05E+78,hard,2,542,2021-02-07,Sunday
3.09E+79,easy,1.2,304,2021-12-07,Tuesday
9.06E+78,medium,2.3,520,2021-12-07,Tuesday
3.28E+79,hard,2.8,670,2021-12-07,Tuesday
1.72E+80,easy,1.2,310,2022-07-09,Saturday
7.10E+79,medium,2,580,2022-07-09,Saturday
5.00E+80,hard,3.4,1024,2022-07-09,Saturday
8.00E+80,easy,1.2,304,2022-11-21,Monday
5.00E+78,medium,2.3,710,2022-11-21,Monday
2.01E+80,hard,2.3,530,2022-11-21,Monday
5.10E+79,easy,1.2,304,2022-08-08,Monday
3.10E+80,medium,2.3,526,2022-08-08,Monday
2.00E+79,hard,2.3,564,2022-08-08,Monday
3.98E+79,easy,1.2,322,2023-09-06,Wednesday
3.00E+77,medium,2.3,580,2023-09-06,Wednesday
4.02E+79,hard,2.3,692,2023-09-06,Wednesday
8.51E+80,easy,1.2,304,2021-05-30,Sunday
7.05E+77,medium,2,580,2021-05-30,Sunday
5.00E+77,hard,2.3,520,2021-05-30,Sunday
8.02E+80,easy,1.2,310,2023-08-13,Sunday
7.00E+79,medium,2.3,494,2023-08-13,Sunday
7.00E+76,hard,3.4,890,2023-08-13,Sunday
6.05E+78,easy,1.2,304,2022-03-30,Wednesday
4.70E+76,medium,3,576,2022-03-30,Wednesday
3.01E+80,hard,3,790,2022-03-30,Wednesday
9.11E+80,easy,1.2,304,2022-12-20,Tuesday
3.01E+79,medium,3.4,956,2022-12-20,Tuesday
3.00E+79,hard,2,580,2022-12-20,Tuesday
9.13E+80,easy,1.2,310,2022-08-31,Wednesday
8.01E+73,medium,2.3,574,2022-08-31,Wednesday
3.05E+72,hard,3.4,786,2022-08-31,Wednesday
2.06E+79,easy,1.2,304,2021-03-07,Sunday
2.06E+78,medium,2.3,650,2021-03-07,Sunday
3.07E+74,hard,2.8,880,2021-03-07,Sunday
8.21E+79,easy,1.2,304,2022-06-01,Wednesday
6.00E+77,medium,2.3,646,2022-06-01,Wednesday
1.60E+74,hard,2.3,616,2022-06-01,Wednesday
8.00E+80,easy,1.2,304,2022-08-16,Tuesday
1.00E+74,medium,2.3,550,2022-08-16,Tuesday
4.00E+77,hard,2.3,520,2022-08-16,Tuesday
3.96E+80,easy,1.2,304,2021-02-24,Wednesday
5.01E+79,medium,3.4,764,2021-02-24,Wednesday
5.08E+76,hard,2.3,556,2021-02-24,Wednesday
4.06E+78,easy,1.2,304,2021-11-10,Wednesday
5.01E+79,medium,2.3,520,2021-11-10,Wednesday
9.04E+79,hard,3,620,2021-11-10,Wednesday
2.91E+79,easy,1.2,310,2021-01-27,Wednesday
8.00E+74,medium,2.3,536,2021-01-27,Wednesday
9.08E+78,hard,3,560,2021-01-27,Wednesday
5.08E+80,easy,1.2,316,2021-05-20,Thursday
6.90E+80,medium,2.3,526,2021-05-20,Thursday
5.31E+80,hard,2.3,896,2021-05-20,Thursday
3.01E+80,easy,1.2,304,2021-05-16,Sunday
9.00E+80,medium,3.4,670,2021-05-16,Sunday
6.90E+77,hard,3,630,2021-05-16,Sunday
7.68E+80,easy,1.2,322,2021-04-10,Saturday
6.50E+79,medium,2.3,496,2021-04-10,Saturday
6.51E+79,hard,2.3,896,2021-04-10,Saturday
6.91E+80,easy,1.2,304,2021-04-07,Wednesday
3.20E+78,medium,2.3,510,2021-04-07,Wednesday
8.00E+80,hard,2.3,670,2021-04-07,Wednesday
8.90E+80,easy,1.2,310,2023-04-20,Thursday
4.00E+77,medium,2.3,496,2023-04-20,Thursday
3.02E+78,hard,2,520,2023-04-20,Thursday
8.03E+79,easy,1.2,310,2023-03-04,Saturday
4.00E+79,medium,2.3,750,2023-03-04,Saturday
5.01E+75,hard,2.3,536,2023-03-04,Saturday
4.30E+80,easy,1.2,304,2023-11-24,Friday
6.03E+79,medium,3.4,586,2023-11-24,Friday
3.05E+78,hard,2.8,830,2023-11-24,Friday
7.01E+80,easy,1.2,304,2020-12-29,Tuesday
3.90E+79,medium,2,540,2020-12-29,Tuesday
1.30E+78,hard,3,1120,2020-12-29,Tuesday
5.08E+80,easy,1.2,316,2021-05-20,Thursday
6.90E+80,medium,2.3,526,2021-05-20,Thursday
5.31E+80,hard,2.3,896,2021-05-20,Thursday
4.06E+80,easy,1.2,316,2023-04-12,Wednesday
8.00E+79,medium,2.3,524,2023-04-12,Wednesday
8.94E+80,hard,2.3,616,2023-04-12,Wednesday
4.01E+80,easy,1.2,304,2021-01-23,Saturday
8.06E+79,medium,3.4,810,2021-01-23,Saturday
4.06E+80,hard,2.3,692,2021-01-23,Saturday
6.02E+76,easy,1.2,304,2022-08-26,Friday
6.07E+78,medium,2.3,520,2022-08-26,Friday
2.60E+73,hard,3.4,880,2022-08-26,Friday
8.41E+77,easy,1.2,310,2023-12-13,Wednesday
8.00E+79,medium,2.3,734,2023-12-13,Wednesday
9.00E+77,hard,3.4,1034,2023-12-13,Wednesday
3.09E+78,easy,1.2,310,2023-11-18,Saturday
3.51E+75,medium,2.3,536,2023-11-18,Saturday
3.01E+80,hard,3,790,2023-11-18,Saturday
1.56E+77,easy,1.2,310,2021-08-10,Tuesday
9.01E+80,medium,3.4,610,2021-08-10,Tuesday
8.00E+80,hard,2.3,660,2021-08-10,Tuesday
3.00E+78,easy,1.2,310,2021-11-13,Saturday
9.00E+80,medium,2,532,2021-11-13,Saturday
8.00E+79,hard,2.3,504,2021-11-13,Saturday
4.86E+80,easy,1.2,304,2021-01-05,Tuesday
1.50E+76,medium,2.3,610,2021-01-05,Tuesday
1.08E+78,hard,3.4,862,2021-01-05,Tuesday
4.01E+79,easy,1.2,304,2022-04-29,Friday
3.00E+77,medium,2.3,566,2022-04-29,Friday
7.00E+76,hard,3.4,890,2022-04-29,Friday
6.00E+78,easy,1.2,316,2021-03-19,Friday
7.01E+75,medium,2,564,2021-03-19,Friday
1.09E+80,hard,2.3,524,2021-03-19,Friday
6.05E+79,easy,1.2,310,2021-05-17,Monday
4.00E+79,medium,2.3,520,2021-05-17,Monday
8.06E+77,hard,3,634,2021-05-17,Monday
3.04E+79,easy,1.2,310,2021-05-14,Friday
5.90E+79,medium,2.3,660,2021-05-14,Friday
4.00E+76,hard,2.3,594,2021-05-14,Friday
8.32E+75,easy,1.2,310,2022-05-15,Sunday
8.00E+80,medium,2,596,2022-05-15,Sunday
6.00E+79,hard,2.8,706,2022-05-15,Sunday
7.10E+80,easy,1.2,304,2021-01-31,Sunday
1.06E+79,medium,2.3,650,2021-01-31,Sunday
8.00E+79,hard,3.4,930,2021-01-31,Sunday
3.03E+80,easy,1.2,304,2021-06-12,Saturday
5.00E+80,medium,2,656,2021-06-12,Saturday
2.87E+79,hard,2.3,676,2021-06-12,Saturday
9.05E+80,easy,1.2,304,2021-05-02,Sunday
2.50E+80,medium,2.3,510,2021-05-02,Sunday
4.01E+78,hard,3.4,730,2021-05-02,Sunday
5.64E+80,easy,1.2,304,2023-11-20,Monday
7.80E+78,medium,2.3,736,2023-11-20,Monday
1.00E+80,hard,3.4,580,2023-11-20,Monday
6.10E+80,easy,1.2,310,2023-08-21,Monday
4.01E+78,medium,3.4,740,2023-08-21,Monday
1.04E+80,hard,3.4,814,2023-08-21,Monday
3.41E+79,easy,1.2,304,2023-07-23,Sunday
7.00E+79,medium,2.3,640,2023-07-23,Sunday
5.00E+77,hard,2.3,520,2023-07-23,Sunday
8.09E+80,easy,1.2,304,2022-01-29,Saturday
2.00E+79,medium,2.3,650,2022-01-29,Saturday
5.01E+78,hard,3.4,940,2022-01-29,Saturday
9.00E+77,easy,1.2,310,2023-06-24,Saturday
1.00E+80,medium,2,670,2023-06-24,Saturday
7.60E+77,hard,2.3,664,2023-06-24,Saturday
8.01E+80,easy,1.2,304,2021-01-19,Tuesday
9.00E+78,medium,3,614,2021-01-19,Tuesday
8.00E+76,hard,2.3,700,2021-01-19,Tuesday
6.73E+80,easy,1.2,310,2023-08-17,Thursday
7.00E+78,medium,3,844,2023-08-17,Thursday
2.01E+80,hard,3.4,880,2023-08-17,Thursday
3.55E+79,easy,1.2,310,2021-03-18,Thursday
9.00E+79,medium,3.4,792,2021-03-18,Thursday
4.11E+71,hard,2.5,740,2021-03-18,Thursday
5.00E+79,easy,1.2,304,2022-07-11,Monday
4.00E+79,medium,2.3,576,2022-07-11,Monday
2.04E+80,hard,3.4,1020,2022-07-11,Monday
2.56E+80,easy,1.2,310,2023-11-30,Thursday
2.00E+78,medium,1.9,550,2023-11-30,Thursday
8.01E+79,hard,3.4,876,2023-11-30,Thursday
4.89E+80,easy,1.2,304,2021-08-15,Sunday
5.40E+75,medium,2,576,2021-08-15,Sunday
3.00E+80,hard,4,1016,2021-08-15,Sunday
4.51E+80,easy,1.2,310,2022-05-24,Tuesday
5.60E+79,medium,2,510,2022-05-24,Tuesday
5.03E+78,hard,2.3,740,2022-05-24,Tuesday
9.01E+79,easy,1.2,310,2023-08-24,Thursday
6.00E+74,medium,2.8,994,2023-08-24,Thursday
1.00E+74,hard,2.3,660,2023-08-24,Thursday
7.31E+80,easy,1.2,316,2021-10-12,Tuesday
8.00E+80,medium,2,506,2021-10-12,Tuesday
3.98E+80,hard,3.4,706,2021-10-12,Tuesday
8.00E+80,easy,1.2,316,2021-07-15,Thursday
3.09E+80,medium,2.3,514,2021-07-15,Thursday
8.05E+76,hard,2.8,774,2021-07-15,Thursday
5.08E+80,easy,1.2,304,2021-02-11,Thursday
4.01E+78,medium,2.3,494,2021-02-11,Thursday
